Name;Zadruk;Laminowanie;Mechanizm;Wielobig;Kó?ko grzbietowe;Kieszonki (wklejane);Nak?ad;Product quantity limit;Koszt;Dodatkowe dni
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;200;249;29.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;250;299;27.99;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;300;399;25.85;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;400;499;22.63;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;500;599;20.48;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;600;699;18.98;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;700;799;18.55;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;800;899;18.13;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;900;999;17.7;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Icke;1000;9999;17.27;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;1;9;427.93;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;10;19;106.07;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;20;49;65.32;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;50;74;43.87;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;75;99;37.43;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;100;149;33.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;150;199;31.0;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;200;249;29.92;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;250;299;28.85;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;300;399;26.71;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;400;499;23.49;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;500;599;21.34;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;600;699;19.84;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;700;799;19.41;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;800;899;18.98;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;900;999;18.55;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Ryggficka;1000;9999;18.13;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;1;9;428.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;10;19;106.28;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;20;49;65.53;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;50;74;44.08;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;75;99;37.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;100;149;33.35;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;150;199;31.21;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;200;249;30.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;250;299;29.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;300;399;26.92;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;400;499;23.7;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;500;599;21.56;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;600;699;20.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;700;799;19.63;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;800;899;19.2;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;900;999;18.77;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Ja;Nej;Trekantig ficka;1000;9999;18.34;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;1;9;428.25;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;10;19;106.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;20;49;65.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;50;74;44.19;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;75;99;37.75;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;100;149;33.46;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;150;199;31.32;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;200;249;30.24;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;250;299;29.17;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;300;399;27.03;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;400;499;23.81;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;500;599;21.66;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;600;699;20.16;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;700;799;19.73;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;800;899;19.3;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;900;999;18.88;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ficka för visitkort;1000;9999;18.45;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;1;9;427.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;10;19;105.53;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;20;49;64.78;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;50;74;43.33;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;75;99;36.89;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;100;149;32.6;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;150;199;30.46;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;200;249;29.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;250;299;28.31;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;300;399;26.17;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;400;499;22.95;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;500;599;20.81;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;600;699;19.3;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;700;799;18.88;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;800;899;18.45;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;900;999;18.02;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Icke;1000;9999;17.59;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;1;9;428.25;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;10;19;106.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;20;49;65.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;50;74;44.19;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;75;99;37.75;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;100;149;33.46;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;150;199;31.32;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;200;249;30.24;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;250;299;29.17;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;300;399;27.03;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;400;499;23.81;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;500;599;21.66;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;600;699;20.16;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;700;799;19.73;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;800;899;19.3;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;900;999;18.88;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Ryggficka;1000;9999;18.45;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;1;9;428.46;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;10;19;106.61;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;20;49;65.85;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;50;74;44.4;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;75;99;37.97;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;100;149;33.68;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;150;199;31.53;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;200;249;30.46;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;250;299;29.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;300;399;27.24;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;400;499;24.02;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;500;599;21.88;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;600;699;20.38;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;700;799;19.95;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;800;899;19.52;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;900;999;19.09;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Ja;Trekantig ficka;1000;9999;18.66;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;1;9;427.5;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;10;19;105.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;20;49;64.89;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;50;74;43.44;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;75;99;37.0;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;100;149;32.71;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;150;199;30.57;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;200;249;29.49;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;250;299;28.42;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;300;399;26.28;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;400;499;23.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;500;599;20.91;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;600;699;19.41;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;700;799;18.98;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;800;899;18.55;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;900;999;18.13;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ficka för visitkort;1000;9999;17.7;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;1;9;426.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;10;19;104.78;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;20;49;64.03;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;50;74;42.58;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;75;99;36.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;100;149;31.85;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;150;199;29.71;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;200;249;28.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;250;299;27.56;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;300;399;25.42;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;400;499;22.2;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;500;599;20.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;600;699;18.55;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;700;799;18.13;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;800;899;17.7;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;900;999;17.27;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Icke;1000;9999;16.84;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;1;9;427.5;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;10;19;105.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;20;49;64.89;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;50;74;43.44;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;75;99;37.0;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;100;149;32.71;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;150;199;30.57;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;200;249;29.49;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;250;299;28.42;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;300;399;26.28;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;400;499;23.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;500;599;20.91;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;600;699;19.41;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;700;799;18.98;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;800;899;18.55;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;900;999;18.13;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Ryggficka;1000;9999;17.7;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;1;9;427.71;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;10;19;105.86;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;20;49;65.1;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;50;74;43.65;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;75;99;37.22;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;100;149;32.93;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;150;199;30.78;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;200;249;29.71;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;250;299;28.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;300;399;26.49;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;400;499;23.27;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;500;599;21.13;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;600;699;19.63;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;700;799;19.2;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;800;899;18.77;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;900;999;18.34;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR23/04/152;Nej;Nej;Trekantig ficka;1000;9999;17.91;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;1;9;428.89;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;10;19;107.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;20;49;66.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;50;74;44.94;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;75;99;38.5;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;100;149;34.21;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;150;199;32.07;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;200;249;31.0;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;250;299;29.92;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;300;399;27.78;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;400;499;24.56;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;500;599;22.42;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;600;699;20.91;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;700;799;20.48;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;800;899;20.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;900;999;19.63;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ficka för visitkort;1000;9999;19.2;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;1;9;428.03;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;10;19;106.28;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;20;49;65.53;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;50;74;44.08;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;75;99;37.64;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;100;149;33.35;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;150;199;31.21;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;200;249;30.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;250;299;29.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;300;399;26.92;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;400;499;23.7;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;500;599;21.56;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;600;699;20.06;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;700;799;19.63;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;800;899;19.2;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;900;999;18.77;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Icke;1000;9999;18.34;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;1;9;428.89;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;10;19;107.14;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;20;49;66.39;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;50;74;44.94;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;75;99;38.5;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;100;149;34.21;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;150;199;32.07;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;200;249;31.0;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;250;299;29.92;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;300;399;27.78;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;400;499;24.56;0
Reklampärmar;CMYK-tryck 4/0;Glättad folie;STR30/04/152;Ja;Ja;Ryggficka;500;599;22.42;0
